source,token_id,piece,in_sp,in_custom,freq,doc_freq,doc_coverage_ratio,left_diversity,right_diversity,context_diversity,piece_bytes,compression_credit,num_parts,non_byte_parts,decomp_parts_json,verdict
sp,608,ents,1,1,37559,14928,0.29856,81,384,465,4.0,1135.8436408041616,,,,sp_overlap
sp,609,vel,1,1,20841,9997,0.19994,65,435,500,3.0,601.6189247857583,,,,sp_overlap
sp,610, any,1,1,43838,18355,0.3671,532,332,864,4.0,1367.674559037741,,,,sp_overlap
sp,611,ical,1,1,43546,15275,0.3055,103,386,489,4.0,1242.9210518209584,,,,sp_overlap
sp,612,ence,1,1,22277,9842,0.19684,90,365,455,4.0,641.5990543819681,,,,sp_overlap
sp,613, part,1,1,40640,17569,0.35138,560,289,849,5.0,1191.7744421479783,,,,sp_overlap
sp,614,av,1,1,38190,16678,0.33356,254,276,530,2.0,1085.4435030978998,,,,sp_overlap
sp,615, been,1,1,40473,17949,0.35898,274,322,596,5.0,1153.8669991027887,,,,sp_overlap
sp,616, dis,1,1,43048,17042,0.34084,592,95,687,4.0,1244.754297651164,,,,sp_overlap
sp,617, This,1,1,36525,17865,0.3573,487,330,817,5.0,1183.5859643534245,,,,sp_overlap
sp,618, over,1,1,39188,18590,0.3718,575,381,956,5.0,1122.6455855526397,,,,sp_overlap
sp,619,ition,1,1,37252,16566,0.33132,44,373,417,5.0,1077.4270233011018,,,,sp_overlap
sp,620,ress,1,1,39816,16270,0.3254,85,440,525,4.0,1178.2126035961753,,,,sp_overlap
sp,621,ors,1,1,37364,15907,0.31814,161,452,613,3.0,1096.7973062767492,,,,sp_overlap
sp,622, rec,1,1,37493,16764,0.33528,580,83,663,4.0,1087.1357472832615,,,,sp_overlap
sp,623, them,1,1,41450,16583,0.33166,518,358,876,5.0,1235.7647403856806,,,,sp_overlap
sp,624,ck,1,1,34889,15358,0.30716,129,463,592,2.0,1039.0365964936543,,,,sp_overlap
sp,625, He,1,1,37891,14769,0.29538,555,359,914,3.0,1144.3812185597699,,,,sp_overlap
sp,626, ar,1,1,38813,15394,0.30788,599,99,698,3.0,1099.955233128088,,,,sp_overlap
sp,627, sc,1,1,37959,15877,0.31754,585,99,684,3.0,1077.3673812118127,,,,sp_overlap
sp,628,ild,1,1,34989,13131,0.26262,79,423,502,3.0,1043.5511527171327,,,,sp_overlap
sp,629, pe,1,1,8475,4760,0.0952,465,73,538,3.0,247.16073649163562,,,,sp_overlap
sp,630,ink,1,1,38606,16055,0.3211,137,439,576,3.0,1164.4420628671403,,,,sp_overlap
sp,631,port,1,1,35725,14974,0.29948,124,411,535,4.0,1053.651042502614,,,,sp_overlap
sp,632, ag,1,1,39917,16828,0.33656,593,87,680,3.0,1156.2444386257516,,,,sp_overlap
sp,633,low,1,1,17556,9653,0.19306,81,372,453,3.0,532.7686262568673,,,,sp_overlap
sp,634, ro,1,1,34877,14614,0.29228,579,80,659,3.0,1003.1870684423322,,,,sp_overlap
sp,635, her,1,1,39375,8696,0.17392,516,373,889,4.0,1115.4505028383028,,,,sp_overlap
sp,636, when,1,1,38927,17635,0.3527,567,323,890,5.0,1153.9959050970458,,,,sp_overlap
sp,637,ound,1,1,36088,16250,0.325,71,414,485,4.0,1030.0628666974374,,,,sp_overlap
sp,638,ose,1,1,38944,17525,0.3505,106,406,512,3.0,1142.456302318875,,,,sp_overlap
sp,639, kn,1,1,8422,5616,0.11232,437,35,472,3.0,241.1414065603627,,,,sp_overlap
sp,640,mer,1,1,35523,14456,0.28912,103,414,517,3.0,1010.1856540541002,,,,sp_overlap
sp,641,int,1,1,12361,6341,0.12682,183,415,598,3.0,359.9257006486277,,,,sp_overlap
sp,642,ord,1,1,36117,14444,0.28888,144,454,598,3.0,1053.44683079909,,,,sp_overlap
sp,643,oy,1,1,32331,14129,0.28258,150,446,596,2.0,934.0314394251809,,,,sp_overlap
sp,644,ish,1,1,35468,14389,0.28778,228,478,706,3.0,1008.2906517434711,,,,sp_overlap
sp,645,ob,1,1,34867,13741,0.27482,217,483,700,2.0,1014.2605480081862,,,,sp_overlap
sp,646,irst,1,1,4846,3400,0.068,23,266,289,4.0,140.89463785409396,,,,sp_overlap
sp,647, need,1,1,33130,15221,0.30442,511,310,821,5.0,1048.8672502293666,,,,sp_overlap
sp,648, said,1,1,35320,10189,0.20378,518,321,839,5.0,1029.913413223316,,,,sp_overlap
sp,649,ens,1,1,35078,15409,0.30818,220,464,684,3.0,1054.4460331663863,,,,sp_overlap
sp,650,ough,1,1,39190,16988,0.33976,74,386,460,4.0,1143.634685358141,,,,sp_overlap
sp,651, pr,1,1,33826,14787,0.29574,584,77,661,3.0,991.6212232089703,,,,sp_overlap
sp,652,ov,1,1,33259,14378,0.28756,214,336,550,2.0,946.8576627595799,,,,sp_overlap
sp,653, pre,1,1,35577,17019,0.34038,593,137,730,4.0,1035.9520717421021,,,,sp_overlap
sp,654, just,1,1,37060,16355,0.3271,569,336,905,5.0,1084.6257511275294,,,,sp_overlap
sp,655,ru,1,1,34856,14591,0.29182,129,259,388,2.0,1001.4822566905101,,,,sp_overlap
sp,656, spe,1,1,34820,16197,0.32394,571,29,600,4.0,1028.6380011331196,,,,sp_overlap
sp,657,wn,1,1,13826,7514,0.15028,49,398,447,2.0,385.728896429199,,,,sp_overlap
sp,658, acc,1,1,32940,14979,0.29958,570,51,621,4.0,1008.3703872466419,,,,sp_overlap
sp,659, what,1,1,38734,15913,0.31826,493,333,826,5.0,1165.9436767679688,,,,sp_overlap
sp,660,ren,1,1,33920,14158,0.28316,145,408,553,3.0,982.3171974756988,,,,sp_overlap
sp,661, there,1,1,39956,16667,0.33334,542,323,865,6.0,1172.7544063592343,,,,sp_overlap
sp,662, if,1,1,37665,16013,0.32026,566,332,898,3.0,1153.742848321358,,,,sp_overlap
sp,663, Re,1,1,28878,13458,0.26916,609,189,798,3.0,874.7189921970963,,,,sp_overlap
sp,664, than,1,1,36485,17136,0.34272,535,344,879,5.0,1065.9037106076478,,,,sp_overlap
sp,665, its,1,1,35029,14580,0.2916,513,325,838,4.0,978.7076171910237,,,,sp_overlap
sp,666,day,1,1,26690,13675,0.2735,68,370,438,3.0,762.2767503623373,,,,sp_overlap
sp,667,vers,1,1,31153,13967,0.27934,94,401,495,4.0,917.749016143284,,,,sp_overlap
sp,668, would,1,1,39257,14712,0.29424,553,314,867,6.0,1146.8727084535521,,,,sp_overlap
sp,669,fter,1,1,8381,5929,0.11858,21,319,340,4.0,242.06856961899243,,,,sp_overlap
sp,670, had,1,1,40362,13630,0.2726,550,333,883,4.0,1141.0526428629319,,,,sp_overlap
sp,671,ater,1,1,31540,12713,0.25426,93,412,505,4.0,925.8518612068416,,,,sp_overlap
sp,672,ade,1,1,13371,7356,0.14712,148,411,559,3.0,394.6547533552377,,,,sp_overlap
sp,673,ning,1,1,30825,15393,0.30786,67,388,455,4.0,896.5676587031468,,,,sp_overlap
sp,674,lud,1,1,4014,2864,0.05728,30,22,52,3.0,117.09765561983274,,,,sp_overlap
sp,675, were,1,1,39644,13814,0.27628,528,333,861,5.0,1108.739677844757,,,,sp_overlap
sp,676, am,1,1,32524,15018,0.30036,563,397,960,3.0,947.7291062136995,,,,sp_overlap
sp,677,lp,1,1,1282,762,0.01524,44,119,163,2.0,34.33204057667576,,,,sp_overlap
sp,678, –,1,1,28319,8170,0.1634,615,423,1038,4.0,750.4042234203527,,,,sp_overlap
sp,679,rough,1,1,5525,4084,0.08168,29,243,272,5.0,157.72440216137775,,,,sp_overlap
sp,680, into,1,1,34044,16264,0.32528,516,325,841,5.0,990.7690837297279,,,,sp_overlap
sp,681,old,1,1,30519,14186,0.28372,129,445,574,3.0,881.269589217792,,,,sp_overlap
sp,682, des,1,1,15291,8765,0.1753,542,147,689,4.0,442.5699662892037,,,,sp_overlap
sp,683,ory,1,1,32813,14020,0.2804,99,414,513,3.0,912.1784890935294,,,,sp_overlap
sp,684,ople,1,1,2993,2147,0.04294,20,258,278,4.0,87.62554320039455,,,,sp_overlap
sp,685,itt,1,1,31713,15439,0.30878,136,254,390,3.0,916.7583818595438,,,,sp_overlap
sp,686,ang,1,1,32353,14069,0.28138,213,434,647,3.0,935.2671410520687,,,,sp_overlap
sp,687, tw,1,1,5768,4024,0.08048,467,48,515,3.0,162.0701854676592,,,,sp_overlap
sp,688, how,1,1,32536,15229,0.30458,498,323,821,4.0,978.6896663398409,,,,sp_overlap
sp,689, help,1,1,26443,13498,0.26996,521,325,846,5.0,838.2302669198338,,,,sp_overlap
sp,690,use,1,1,6732,3640,0.0728,112,312,424,3.0,190.06707640089707,,,,sp_overlap
sp,691,anc,1,1,29529,13244,0.26488,157,159,316,3.0,869.5476553558108,,,,sp_overlap
sp,692,lic,1,1,30371,12244,0.24488,83,409,492,3.0,879.6589903181463,,,,sp_overlap
sp,693,ool,1,1,9750,5221,0.10442,89,390,479,3.0,294.3946505469222,,,,sp_overlap
sp,694, bec,1,1,14107,8583,0.17166,486,17,503,4.0,412.53222361385184,,,,sp_overlap
sp,695, first,1,1,29916,15330,0.3066,528,348,876,6.0,845.5189935565858,,,,sp_overlap
sp,696, add,1,1,26831,13975,0.2795,549,267,816,4.0,825.6468294084001,,,,sp_overlap
sp,697,ks,1,1,27975,14039,0.28078,104,446,550,2.0,825.8513261040416,,,,sp_overlap
sp,698, make,1,1,27714,14566,0.29132,459,323,782,5.0,850.5230181830066,,,,sp_overlap
sp,699, comm,1,1,27872,12731,0.25462,554,44,598,5.0,827.8602694734277,,,,sp_overlap
sp,700,amp,1,1,27672,12294,0.24588,122,376,498,3.0,797.110881392293,,,,sp_overlap
sp,701,ons,1,1,29999,13932,0.27864,198,441,639,3.0,889.7556534031819,,,,sp_overlap
sp,702,...,1,1,28611,9374,0.18748,693,522,1215,3.0,827.1193853605178,,,,sp_overlap
sp,703,hed,1,1,29276,15245,0.3049,79,386,465,3.0,820.9500656050162,,,,sp_overlap
sp,704, Wh,1,1,29009,13760,0.2752,540,68,608,3.0,920.8443624232435,,,,sp_overlap
sp,705, prov,1,1,26486,12574,0.25148,557,28,585,5.0,818.2744566795959,,,,sp_overlap
sp,706, look,1,1,26683,13625,0.2725,543,275,818,5.0,796.2361164114557,,,,sp_overlap
sp,707,ft,1,1,27049,12428,0.24856,100,458,558,2.0,803.490297647869,,,,sp_overlap
sp,708, You,1,1,26773,12041,0.24082,497,317,814,4.0,913.4016906923672,,,,sp_overlap
sp,709, people,1,1,31134,12552,0.25104,510,326,836,7.0,920.5148456996267,,,,sp_overlap
sp,710, includ,1,1,25668,13983,0.27966,513,9,522,7.0,762.6531099041262,,,,sp_overlap
sp,711,ual,1,1,28547,13237,0.26474,85,410,495,3.0,825.4815491834137,,,,sp_overlap
sp,712,les,1,1,27458,12783,0.25566,133,430,563,3.0,794.7693495777199,,,,sp_overlap
sp,713, bl,1,1,28060,12267,0.24534,584,83,667,3.0,818.6151557264727,,,,sp_overlap
sp,714, serv,1,1,23462,9827,0.19654,537,25,562,5.0,749.1037423590931,,,,sp_overlap
sp,715,gr,1,1,25645,10451,0.20902,153,123,276,2.0,767.8735469147557,,,,sp_overlap
sp,716,ian,1,1,28483,10233,0.20466,240,439,679,3.0,799.5092781524504,,,,sp_overlap
sp,717, col,1,1,25568,11904,0.23808,574,58,632,4.0,758.2549001871904,,,,sp_overlap
sp,718,ments,1,1,26656,12698,0.25396,108,357,465,5.0,802.2265014035482,,,,sp_overlap
sp,719,ful,1,1,27560,14610,0.2922,141,366,507,3.0,821.2564114625139,,,,sp_overlap
sp,720, know,1,1,29064,13414,0.26828,490,306,796,5.0,890.852882882992,,,,sp_overlap
sp,721, produ,1,1,24915,10098,0.20196,551,9,560,6.0,748.5077836862125,,,,sp_overlap
sp,722,iew,1,1,25086,11589,0.23178,41,392,433,3.0,744.3062429197174,,,,sp_overlap
sp,723,ates,1,1,27640,12979,0.25958,146,392,538,4.0,793.9337581993776,,,,sp_overlap
sp,724, Ne,1,1,7708,4839,0.09678,468,119,587,3.0,228.6243852274259,,,,sp_overlap
sp,725,ious,1,1,28709,14661,0.29322,71,365,436,4.0,817.0756279336784,,,,sp_overlap
sp,726,rent,1,1,26412,13984,0.27968,58,385,443,4.0,772.3353393584567,,,,sp_overlap
sp,727, em,1,1,25719,11923,0.23846,577,102,679,3.0,781.0048175908953,,,,sp_overlap
sp,728,tern,1,1,26066,11844,0.23688,40,341,381,4.0,779.0126531370363,,,,sp_overlap
sp,729, she,1,1,29487,8597,0.17194,536,299,835,4.0,852.5551012337713,,,,sp_overlap
sp,730,round,1,1,26412,14053,0.28106,35,372,407,5.0,761.6266001889375,,,,sp_overlap
sp,731, every,1,1,26611,14003,0.28006,538,280,818,6.0,798.5786649361114,,,,sp_overlap
sp,732, through,1,1,25691,14039,0.28078,537,341,878,8.0,743.8321903149972,,,,sp_overlap
sp,733, may,1,1,29133,12847,0.25694,549,290,839,4.0,910.3085845280015,,,,sp_overlap
sp,734, no,1,1,29927,14517,0.29034,538,343,881,3.0,893.6596186547596,,,,sp_overlap
sp,735,ating,1,1,26070,13276,0.26552,146,383,529,5.0,755.7457173586015,,,,sp_overlap
sp,736, only,1,1,28238,15152,0.30304,538,344,882,5.0,836.3803492284177,,,,sp_overlap
sp,737, back,1,1,26912,13371,0.26742,558,346,904,5.0,786.5964505188615,,,,sp_overlap
sp,738,pport,1,1,22700,11228,0.22456,10,352,362,5.0,682.0239124143939,,,,sp_overlap
sp,739, most,1,1,27376,14481,0.28962,483,321,804,5.0,795.7873491530344,,,,sp_overlap
sp,740, bu,1,1,24539,11456,0.22912,566,51,617,3.0,737.9828091761119,,,,sp_overlap
sp,741, want,1,1,26275,12400,0.248,442,285,727,5.0,800.811647358366,,,,sp_overlap
sp,742,ict,1,1,25768,11785,0.2357,61,352,413,3.0,710.7650998169701,,,,sp_overlap
sp,743,ect,1,1,2528,1583,0.03166,51,166,217,3.0,72.07701898344196,,,,sp_overlap
sp,744, As,1,1,25195,13331,0.26662,544,376,920,3.0,752.3356360541089,,,,sp_overlap
sp,745,ices,1,1,22440,10037,0.20074,55,371,426,4.0,721.9146266826851,,,,sp_overlap
sp,746, If,1,1,24539,12159,0.24318,402,296,698,3.0,823.4370268416579,,,,sp_overlap
sp,747, well,1,1,24628,13735,0.2747,455,309,764,5.0,716.62790494601,,,,sp_overlap
sp,748, see,1,1,25996,13661,0.27322,412,322,734,4.0,774.5135627091582,,,,sp_overlap
sp,749,we,1,1,26371,13288,0.26576,245,319,564,2.0,749.2395592085703,,,,sp_overlap
sp,750, ph,1,1,23735,10432,0.20864,565,74,639,3.0,696.4961288682982,,,,sp_overlap
sp,751,ities,1,1,24294,11496,0.22992,74,351,425,5.0,707.1187699187408,,,,sp_overlap
sp,752, bet,1,1,27192,13846,0.27692,551,172,723,4.0,786.1222229373927,,,,sp_overlap
sp,753, ind,1,1,25487,12044,0.24088,566,59,625,4.0,735.2664544004354,,,,sp_overlap
sp,754,ise,1,1,25838,12902,0.25804,144,417,561,3.0,768.7938904044843,,,,sp_overlap
sp,755, use,1,1,24799,11932,0.23864,476,337,813,4.0,788.6263795833465,,,,sp_overlap
sp,756, two,1,1,25827,13373,0.26746,490,335,825,4.0,727.0203250305406,,,,sp_overlap
sp,757,xt,1,1,23267,12532,0.25064,53,431,484,2.0,677.9385709650242,,,,sp_overlap
sp,758,com,1,1,21121,11201,0.22402,216,381,597,3.0,612.5336393160522,,,,sp_overlap
sp,759,ont,1,1,22391,11411,0.22822,121,452,573,3.0,659.6282271237206,,,,sp_overlap
sp,760, act,1,1,26661,12724,0.25448,562,221,783,4.0,765.9848045527825,,,,sp_overlap
sp,761, und,1,1,3080,2300,0.046,360,107,467,4.0,85.64542119929426,,,,sp_overlap
sp,762,iss,1,1,24993,11262,0.22524,153,390,543,3.0,712.4978864931387,,,,sp_overlap
sp,763,iness,1,1,5209,3203,0.06406,93,308,401,5.0,168.75571719740094,,,,sp_overlap
sp,764,lect,1,1,23816,10959,0.21918,40,332,372,4.0,708.3201247871469,,,,sp_overlap
sp,765, after,1,1,24146,13067,0.26134,570,336,906,6.0,690.6344624074143,,,,sp_overlap
sp,766, Se,1,1,23073,10947,0.21894,560,144,704,3.0,669.6282831279132,,,,sp_overlap
sp,767,ause,1,1,8050,5042,0.10084,23,314,337,4.0,244.7071776567487,,,,sp_overlap
sp,768,ife,1,1,23590,10648,0.21296,48,393,441,3.0,704.0153400083504,,,,sp_overlap
sp,769,ph,1,1,24325,10389,0.20778,190,402,592,2.0,673.0945477490386,,,,sp_overlap
sp,770, play,1,1,23088,8131,0.16262,545,346,891,5.0,654.6659336196236,,,,sp_overlap
sp,771,fect,1,1,24086,11760,0.2352,30,368,398,4.0,705.0530889784086,,,,sp_overlap
sp,772, |,1,1,19081,3645,0.0729,489,336,825,2.0,610.3802299353719,,,,sp_overlap
sp,773, co,1,1,22407,10957,0.21914,573,103,676,3.0,646.3502856498417,,,,sp_overlap
sp,774,oth,1,1,23595,12828,0.25656,107,429,536,3.0,680.5638691506393,,,,sp_overlap
sp,775, &,1,1,17977,8042,0.16084,533,350,883,2.0,546.0708993609343,,,,sp_overlap
sp,776,row,1,1,22485,11238,0.22476,79,374,453,3.0,668.2783610671486,,,,sp_overlap
sp,777,ily,1,1,22553,11904,0.23808,116,390,506,3.0,683.3988893157813,,,,sp_overlap
sp,778,enc,1,1,23347,11147,0.22294,129,74,203,3.0,696.0337427326006,,,,sp_overlap
sp,779,ock,1,1,22117,10244,0.20488,117,438,555,3.0,635.891842723255,,,,sp_overlap
sp,780, exper,1,1,20232,10619,0.21238,519,8,527,6.0,607.3383754354147,,,,sp_overlap
sp,781,ject,1,1,22283,9533,0.19066,33,370,403,4.0,644.1331180987986,,,,sp_overlap
sp,782, cons,1,1,24988,12012,0.24024,551,63,614,5.0,736.9418529193352,,,,sp_overlap
sp,783,hen,1,1,23134,12428,0.24856,122,440,562,3.0,689.8510360999043,,,,sp_overlap
sp,784,urn,1,1,22836,11608,0.23216,70,393,463,3.0,682.141938963402,,,,sp_overlap
sp,785, fl,1,1,21920,9938,0.19876,559,104,663,3.0,640.6081901826199,,,,sp_overlap
sp,786, years,1,1,22617,12018,0.24036,320,299,619,6.0,652.5785828884812,,,,sp_overlap
sp,787,ert,1,1,23599,11476,0.22952,138,416,554,3.0,700.8827919669499,,,,sp_overlap
sp,788,als,1,1,22019,10792,0.21584,176,416,592,3.0,634.3922688844225,,,,sp_overlap
sp,789, tra,1,1,21287,9651,0.19302,554,43,597,4.0,623.5808436762061,,,,sp_overlap
sp,790, these,1,1,25076,12660,0.2532,475,325,800,6.0,746.0090460585728,,,,sp_overlap
sp,791,ting,1,1,22297,12339,0.24678,69,375,444,4.0,650.5724928887497,,,,sp_overlap
sp,792,cial,1,1,20259,11800,0.236,23,339,362,4.0,602.24511939389,,,,sp_overlap
sp,793, $,1,1,19785,6246,0.12492,490,135,625,2.0,561.214943400575,,,,sp_overlap
sp,794,aw,1,1,22209,8589,0.17178,238,462,700,2.0,636.5603077215252,,,,sp_overlap
sp,795, Com,1,1,20573,9618,0.19236,531,102,633,4.0,609.7509398232686,,,,sp_overlap
sp,796, An,1,1,21114,11426,0.22852,554,254,808,3.0,625.8638088435429,,,,sp_overlap
sp,797, bus,1,1,3523,2194,0.04388,342,172,514,4.0,104.68354068298115,,,,sp_overlap
sp,798, Un,1,1,21605,9883,0.19766,510,151,661,3.0,623.959166699674,,,,sp_overlap
sp,799, For,1,1,20876,12104,0.24208,509,356,865,4.0,651.0370314736585,,,,sp_overlap
sp,800, stud,1,1,21695,7189,0.14378,518,54,572,5.0,621.4320380888483,,,,sp_overlap
sp,801,ange,1,1,20905,11320,0.2264,59,384,443,4.0,631.3244015755469,,,,sp_overlap
sp,802, good,1,1,22368,11514,0.23028,450,335,785,5.0,675.4509594609744,,,,sp_overlap
sp,803,any,1,1,19984,9296,0.18592,133,417,550,3.0,594.0489907344113,,,,sp_overlap
sp,804,bs,1,1,21343,9913,0.19826,105,350,455,2.0,663.7936920083873,,,,sp_overlap
sp,805,vent,1,1,21236,10643,0.21286,51,400,451,4.0,611.5003479468922,,,,sp_overlap
sp,806,ures,1,1,19956,10946,0.21892,70,370,440,4.0,582.8147866986114,,,,sp_overlap
sp,807,aking,1,1,21722,12713,0.25426,56,345,401,5.0,632.5804353167163,,,,sp_overlap
sp,808,ational,1,1,21616,9526,0.19052,55,347,402,7.0,618.3240819355472,,,,sp_overlap
sp,809,ased,1,1,20337,11510,0.2302,37,331,368,4.0,585.2521998742266,,,,sp_overlap
sp,810, ke,1,1,21420,11865,0.2373,531,59,590,3.0,652.2980420194637,,,,sp_overlap
sp,811,ific,1,1,22942,11112,0.22224,71,345,416,4.0,670.3925852237456,,,,sp_overlap
sp,812, now,1,1,21815,12257,0.24514,537,349,886,4.0,640.8698281732635,,,,sp_overlap
sp,813, Pro,1,1,19211,9211,0.18422,562,229,791,4.0,588.1099114754878,,,,sp_overlap
sp,814, under,1,1,23874,12524,0.25048,558,316,874,6.0,695.9894580894793,,,,sp_overlap
sp,815,fore,1,1,23870,13042,0.26084,46,359,405,4.0,702.8380792794917,,,,sp_overlap
sp,816, very,1,1,23560,11718,0.23436,485,266,751,5.0,703.6929931762828,,,,sp_overlap
sp,817, many,1,1,21990,12402,0.24804,430,328,758,5.0,649.1601075641132,,,,sp_overlap
sp,818, sm,1,1,20789,10809,0.21618,512,67,579,3.0,628.3988575695951,,,,sp_overlap
sp,819, reg,1,1,22173,10908,0.21816,559,58,617,4.0,659.0644011007146,,,,sp_overlap
sp,820,hing,1,1,24004,11966,0.23932,43,363,406,4.0,692.0125318886845,,,,sp_overlap
sp,821,ward,1,1,20550,10586,0.21172,79,363,442,4.0,578.524093385462,,,,sp_overlap
sp,822, imp,1,1,21615,11088,0.22176,527,63,590,4.0,630.1800000135112,,,,sp_overlap
sp,823,get,1,1,20195,11089,0.22178,79,386,465,3.0,593.4163778626388,,,,sp_overlap
sp,824,oint,1,1,22684,10631,0.21262,25,360,385,4.0,649.5038369518489,,,,sp_overlap
sp,825, way,1,1,22680,12468,0.24936,382,323,705,4.0,673.7168012001677,,,,sp_overlap
sp,826, dif,1,1,22779,11694,0.23388,486,13,499,4.0,672.4195118434633,,,,sp_overlap
sp,827,erson,1,1,21828,10497,0.20994,52,366,418,5.0,700.6499746735718,,,,sp_overlap
sp,828, start,1,1,20064,10990,0.2198,532,288,820,6.0,592.6836998066021,,,,sp_overlap
sp,829,ience,1,1,19045,9824,0.19648,21,359,380,5.0,558.0383755306253,,,,sp_overlap
sp,830,ts,1,1,20294,10682,0.21364,155,442,597,2.0,584.1097267716635,,,,sp_overlap
sp,831,pect,1,1,21736,11663,0.23326,22,325,347,4.0,631.0155001609302,,,,sp_overlap
sp,832, wee,1,1,17958,9521,0.19042,379,53,432,4.0,513.3472753973455,,,,sp_overlap
sp,833, fin,1,1,19582,10262,0.20524,521,100,621,4.0,562.5099574588027,,,,sp_overlap
sp,834, De,1,1,19280,9362,0.18724,553,206,759,3.0,553.1594298345992,,,,sp_overlap
sp,835, great,1,1,20006,11117,0.22234,441,323,764,6.0,592.8999505708449,,,,sp_overlap
sp,836, And,1,1,24341,10521,0.21042,498,369,867,4.0,747.1721086296811,,,,sp_overlap
sp,837, rel,1,1,22789,11266,0.22532,544,55,599,4.0,664.672516249555,,,,sp_overlap
sp,838,uring,1,1,19325,11178,0.22356,53,328,381,5.0,550.7418126678269,,,,sp_overlap
sp,839,yst,1,1,2581,1517,0.03034,64,190,254,3.0,73.50148576581086,,,,sp_overlap
sp,840,formation,1,1,2836,1846,0.03692,17,236,253,9.0,94.06471637980069,,,,sp_overlap
sp,841, gu,1,1,20290,10807,0.21614,550,61,611,3.0,600.7184721072038,,,,sp_overlap
sp,842, could,1,1,24050,11427,0.22854,516,294,810,6.0,698.3732574055932,,,,sp_overlap
sp,843,ility,1,1,21363,10305,0.2061,32,342,374,5.0,640.3497089169567,,,,sp_overlap
sp,844, rem,1,1,21617,11509,0.23018,547,59,606,4.0,633.6063455040374,,,,sp_overlap
sp,845,ible,1,1,20866,11630,0.2326,78,365,443,4.0,623.3979995538418,,,,sp_overlap
sp,846, dec,1,1,21303,11111,0.22222,543,69,612,4.0,608.9065294537122,,,,sp_overlap
sp,847,oss,1,1,21253,11179,0.22358,97,380,477,3.0,623.670591355024,,,,sp_overlap
sp,848,uch,1,1,3062,2104,0.04208,92,287,379,3.0,86.78915457462877,,,,sp_overlap
sp,849, even,1,1,22588,12271,0.24542,532,331,863,5.0,654.1257715511156,,,,sp_overlap
sp,850,hip,1,1,18554,8572,0.17144,50,387,437,3.0,544.7418410684024,,,,sp_overlap
sp,851,ty,1,1,19766,9953,0.19906,117,412,529,2.0,559.8254965875487,,,,sp_overlap
sp,852, inv,1,1,20419,9865,0.1973,553,33,586,4.0,594.8745754976476,,,,sp_overlap
sp,853,).,1,1,24344,10363,0.20726,618,209,827,2.0,633.1769108580556,,,,sp_overlap
sp,854,ics,1,1,19846,9168,0.18336,106,392,498,3.0,574.4396213570159,,,,sp_overlap
sp,855, loc,1,1,17397,8982,0.17964,529,32,561,4.0,510.72996292650714,,,,sp_overlap
sp,856,rit,1,1,22137,9605,0.1921,90,212,302,3.0,613.737906159649,,,,sp_overlap
sp,857,ract,1,1,19093,9290,0.1858,28,344,372,4.0,585.8218329337798,,,,sp_overlap
sp,858, sec,1,1,20584,10363,0.20726,496,64,560,4.0,599.1248277763334,,,,sp_overlap
sp,859, day,1,1,18929,10093,0.20186,421,344,765,4.0,559.8667540554636,,,,sp_overlap
sp,860, own,1,1,20248,11128,0.22256,437,326,763,4.0,603.3482486970477,,,,sp_overlap
sp,861,cess,1,1,20909,10109,0.20218,33,350,383,4.0,646.1687991541495,,,,sp_overlap
sp,862,velop,1,1,18442,8331,0.16662,11,252,263,5.0,542.2465686301018,,,,sp_overlap
sp,863, where,1,1,21729,12065,0.2413,534,326,860,6.0,638.834548352071,,,,sp_overlap
sp,864, show,1,1,18504,9787,0.19574,538,344,882,5.0,517.9626176890437,,,,sp_overlap
sp,865,ork,1,1,18869,8972,0.17944,59,419,478,3.0,556.7501477373977,,,,sp_overlap
sp,866,ident,1,1,20250,9543,0.19086,39,331,370,5.0,582.7445645282766,,,,sp_overlap
sp,867,elf,1,1,22376,10821,0.21642,55,374,429,3.0,683.9821873459398,,,,sp_overlap
sp,868,alth,1,1,18070,6881,0.13762,32,341,373,4.0,556.3084071068303,,,,sp_overlap
sp,869,hes,1,1,18987,10036,0.20072,74,416,490,3.0,546.5027235442652,,,,sp_overlap
sp,870,its,1,1,19088,10320,0.2064,171,393,564,3.0,552.0524998034235,,,,sp_overlap
sp,871, high,1,1,18503,10696,0.21392,509,286,795,5.0,537.2813528330294,,,,sp_overlap
sp,872, find,1,1,18444,10737,0.21474,431,320,751,5.0,555.4415635698234,,,,sp_overlap
sp,873,air,1,1,18142,9053,0.18106,128,391,519,3.0,534.5713660604437,,,,sp_overlap
sp,874,ull,1,1,18824,10669,0.21338,95,429,524,3.0,537.267451452197,,,,sp_overlap
sp,875,nds,1,1,18938,10963,0.21926,46,364,410,3.0,567.1166174459145,,,,sp_overlap
sp,876, don,1,1,20860,10266,0.20532,446,77,523,4.0,627.7444864318793,,,,sp_overlap
sp,877,olog,1,1,19894,7838,0.15676,110,57,167,4.0,559.4746795815603,,,,sp_overlap
sp,878, home,1,1,16745,8314,0.16628,482,340,822,5.0,504.3293396714479,,,,sp_overlap
sp,879, ass,1,1,20500,9986,0.19972,541,178,719,4.0,601.7826497478219,,,,sp_overlap
sp,880, should,1,1,21844,10587,0.21174,534,289,823,7.0,676.8401477102681,,,,sp_overlap
sp,881,ath,1,1,20171,8703,0.17406,163,451,614,3.0,562.9803457774082,,,,sp_overlap
